     80 on	Information	Systems,
      1 as	with	calendar
      1 as	with	abductive
      1 as	with	MAN7
      1 as	who,	when
      1 as	where	it
      1 as	when	an
      1 as	what	Shneiderman
      1 as	well:	images
      1 as	well.	To
      1 as	well.	Thus,
      1 as	well.	Synthesizing
      1 as	well.	Some
      1 as	well.	Nor
      1 as	well.	Furthermore,
      1 as	well.	For
      1 as	well.	First,
      1 as	well.	Finally,
      1 as	well.	CHAPTER
      1 as	well.	As
      1 as	well.	7.2.3
      1 as	well.	13.2
      1 as	well.	11.6
      1 as	well,	whose
      1 as	well,	the
      1 as	well,	since
      1 as	well,	provided
      1 as	well	think
      1 as	well	be
      1 as	well	.
      1 as	we	start
      1 as	we	realize
      1 as	we	know
      1 as	we	introduce
      1 as	we	go
      1 as	we	found
      1 as	we	are
      1 as	we	all
      1 as	was	the
      1 as	was	noted
      1 as	various	indices
      1 as	utterances.	Since
      1 as	utterances	of
      1 as	usual	A:
      1 as	unread	or
      1 as	unknown.	Rather,
      1 as	unknown	or
      1 as	unknown	if
      1 as	universal	theories
      1 as	underlying	knowledge
      1 as	uncertainty	and
      1 as	two	or
      1 as	two	aspects
      1 as	turns	in
      1 as	true	or
      1 as	traditional	mark-up
      1 as	tools	are
      1 as	to-dos.	ACM
      1 as	to-dos	and
      1 as	to-do	if
      1 as	to	whether
      1 as	to	what
      1 as	to	try
      1 as	to	make
      1 as	to	ensure
      1 as	to	contribute
      1 as	to	constrain
      1 as	to	bring
      1 as	to	abstract
      1 as	time-based	metaphors
      1 as	those	first
      1 as	this,	the
      1 as	this,	that
      1 as	they	tended
      1 as	they	stand:
      1 as	they	occur.
      1 as	they	may
      1 as	they	located
      1 as	they	have
      1 as	they	discussed
      1 as	they	desired.
      1 as	they	desired--even
      1 as	they	can
      1 as	they	bear
      1 as	they	are.
      1 as	they	appear
      1 as	these.	Third,
      1 as	these,	classifying
      1 as	these	ratings
      1 as	these	are
      1 as	there	is
      1 as	theory	was
      1 as	theory	revision
      1 as	theorems	in
      1 as	their	usefulness
      1 as	their	secondary
      1 as	their	primary
      1 as	their	hard
      1 as	their	form
      1 as	the	user
      1 as	the	use
      1 as	the	unit
      1 as	the	topic
      1 as	the	tool
      1 as	the	theoretical
      1 as	the	texts
      1 as	the	target
      1 as	the	syntactic
      1 as	the	subject
      1 as	the	string
      1 as	the	statement
      1 as	the	sole
      1 as	the	second
      1 as	the	sciences
      1 as	the	resulting
      1 as	the	response
      1 as	the	relation
      1 as	the	proportion
      1 as	the	principle
      1 as	the	primary
      1 as	the	present.
      1 as	the	present
      1 as	the	personal
      1 as	the	name
      1 as	the	method
      1 as	the	major
      1 as	the	main
      1 as	the	logic-based
      1 as	the	interpretation
      1 as	the	initial
      1 as	the	important
      1 as	the	history
      1 as	the	formulas.
      1 as	the	formulas,
      1 as	the	formula
      1 as	the	first
      1 as	the	even
      1 as	the	end
      1 as	the	empirical
      1 as	the	distribution
      1 as	the	difference
      1 as	the	development
      1 as	the	context
      1 as	the	complexity
      1 as	the	average
      1 as	the	attempt
      1 as	the	ability
      1 as	the	Subj
      1 as	the	Penn
      1 as	the	Long
      1 as	the	Explanation
      1 as	the	EveryWhere
      1 as	the	Concordance
      1 as	that	proposed
      1 as	that	of
      1 as	textual	content,
      1 as	text,	spreadsheet,
      1 as	text	crunching
      1 as	text	can
      1 as	tagging	or
      1 as	t	in
      1 as	systems	of
      1 as	summarized	in
      1 as	such,	notably
      1 as	such,	and
      1 as	such,	I
      1 as	such	will
      1 as	such	then,
      1 as	such	results
      1 as	such	is
      1 as	such	except,
      1 as	such	embodies
      1 as	such	are
      1 as	subject.	Figure
      1 as	subject	.
      1 as	studies	of
      1 as	student	john
      1 as	strong	as
      1 as	string	tokens
      1 as	strange	as
      1 as	statements	the
      1 as	statements	in
      1 as	statements	describing
      1 as	stated	before,
      1 as	standard	and
      1 as	spelling	of
      1 as	specific	context,
      1 as	space	craft
      1 as	something	that
      1 as	some	of
      1 as	some	frequent
      1 as	singular-np	and
      1 as	singular,	we
      1 as	single-case	texts,
      1 as	simple	or
      1 as	simple	counting,
      1 as	simple	as
      1 as	siken-suru-kikai	testing
      1 as	siken-sareru-kikai	machine
      1 as	shipping,	calling,
      1 as	sets	of
      1 as	separate	tools.
      1 as	senses,	definitions,
      1 as	segments.	Consequently,
      1 as	segments	avoids
      1 as	searching,	counting,
      1 as	sample	texts
      1 as	rules	of
      1 as	rinzi-no-kyouiku-ni-tuite-singi-suru-kai	a
      1 as	reviews	of
      1 as	resources	into
      1 as	remote	capture
      1 as	reminders.	The
      1 as	reminders	or
      1 as	regards	expressive
      1 as	references	or
      1 as	recounted	by
      1 as	receiving	an
      1 as	quickly	as
      1 as	questions,	as
      1 as	pronouns.	Deictic:
      1 as	programs	to
      1 as	primitive	what
      1 as	presented	in
      1 as	preposition:	The
      1 as	prediction	,
      1 as	potential	solutions
      1 as	possible.	The
      1 as	possible,	we
      1 as	possible,	given
      1 as	possible,	automatically.1
      1 as	possible,	TagLog
      1 as	possible	see
      1 as	possible	before
      1 as	pointed	out
      1 as	physics	and
      1 as	photocopies	of
      1 as	perception	of
      1 as	per	the
      1 as	passwords.	Several
      1 as	participants	adopted
      1 as	parsing	cf.
      1 as	parsers,	a
      1 as	papers	increasingly
      1 as	outstanding	bugs
      1 as	our	point
      1 as	organized	individuals
      1 as	operational	by
      1 as	open	documents
      1 as	one	step
      1 as	one	possible,
      1 as	one	particular
      1 as	one	of
      1 as	one	is
      1 as	one	grammar
      1 as	one	expression
      1 as	on	observations
      1 as	of	yet
      1 as	observed	is
      1 as	noun,	verb,
      1 as	noun	tokens
      1 as	noun	phrases,
      1 as	noun	or
      1 as	noted	previously
      1 as	notebooks,	spreadsheets,
      1 as	notebooks,	email,
      1 as	note	to
      1 as	non-modular,	implicit,
      1 as	no	surprise
      1 as	new	scraps
      1 as	necessary,	and
      1 as	necessarily	theory
      1 as	name,	address,
      1 as	mutually	contributory.
      1 as	much	time
      1 as	mtg	5pm
      1 as	most	of
      1 as	most	important
      1 as	modular,	explicit,
      1 as	modifications	of
      1 as	might	be
      1 as	microscopes	and
      1 as	meta-level	function
      1 as	mentioned	in
      1 as	mentioned	before,
      1 as	memory	prostheses
      1 as	memory	primers.
      1 as	members	in
      1 as	mediators	of
      1 as	means	of
      1 as	materials	of
      1 as	mapping	between
      1 as	many	specific
      1 as	many	of
      1 as	manifested	in
      1 as	magnetic	tapes.
      1 as	logical	consequences.
      1 as	location-based	finding:
      1 as	location,	music
      1 as	little	effort
      1 as	lightweight	research
      1 as	lifehackers	Trapani
      1 as	lemmas,	by
      1 as	laundry	receipts.
      1 as	large	as
      1 as	languages	is
      1 as	language	or
      1 as	lack	of
      1 as	just	as
      1 as	its	topic
      1 as	its	input
      1 as	it	were.
      1 as	it	were,
      1 as	it	suggests
      1 as	it	stands.
      1 as	it	should
      1 as	it	occurs
      1 as	it	moves
      1 as	it	may
      1 as	it	is.
      1 as	it	is,
      1 as	it	first
      1 as	it	existed
      1 as	it	does
      1 as	it	applies
      1 as	is	the
      1 as	interactive	systems
      1 as	intended.	However,
      1 as	intelligent,	alive,
      1 as	insuring	the
      1 as	input	to
      1 as	input	the
      1 as	input	techniques.
      1 as	input	a
      1 as	information	they
      1 as	information	scraps.
      1 as	information	scraps
      1 as	information	on
      1 as	information	objects
      1 as	information	items
      1 as	indicators	judged
      1 as	indicators	for
      1 as	in	unification
      1 as	in	other
      1 as	in	The
      1 as	in	80
      1 as	in	73
      1 as	in	7
      1 as	in	66
      1 as	in	63
      1 as	in	60
      1 as	in	53
      1 as	in	35
      1 as	in	253
      1 as	in	236
      1 as	in	235
      1 as	in	23
      1 as	in	215
      1 as	in	136
      1 as	in	119
      1 as	in	114
      1 as	important.	A
      1 as	images,	in
      1 as	illustrative	examples.
      1 as	how-to	guides
      1 as	holding	a
      1 as	his	personal
      1 as	hierarchical	systems.
      1 as	having	conversations
      1 as	having	a
      1 as	hard	to
      1 as	half-written	emails,
      1 as	habitat:	An
      1 as	grammatical	categories.
      1 as	grammar	rules.
      1 as	given	by
      1 as	given	above,
      1 as	give	credit
      1 as	forming	a
      1 as	form	words.
      1 as	for	transforming
      1 as	for	parsing
      1 as	for	corpus
      1 as	for	appropriate
      1 as	follows:4	139
      1 as	follows:3	45
      1 as	follows:1	35
      1 as	follows:	syncat
      1 as	follows:	positive
      1 as	follows:	consistent
      1 as	follows:	Treatment
      1 as	follows:	To
      1 as	follows:	Quantifier
      1 as	follows:	Phrase
      1 as	follows:	Other
      1 as	follows:	Observed:
      1 as	follows:	In
      1 as	follows:	Everything
      1 as	follows:	:-
      1 as	follows:	81
      1 as	follows:	78
      1 as	follows:	44
      1 as	follows:	43
      1 as	follows:	257
      1 as	follows:	234
      1 as	follows:	220
      1 as	follows:	22
      1 as	follows:	209
      1 as	follows:	193
      1 as	follows:	179
      1 as	follows:	176
      1 as	follows:	174
      1 as	follows:	156
      1 as	follows:	143
      1 as	follows:	140
      1 as	follows:	112
      1 as	follows:	1
      1 as	follows:	.
      1 as	follows:	--Lightweight
      1 as	follows.	Section
      1 as	follows.	Our
      1 as	follows.	For
      1 as	follows.	79
      1 as	follows,	with
      1 as	follows,	145
      1 as	follows	in
      1 as	follows	again
      1 as	fluent	texts
      1 as	feasible	given
      1 as	fast	and
      1 as	false,	but
      1 as	false	as
      1 as	failure	is
      1 as	factors	of
      1 as	extracts	from
      1 as	external	cognition,
      1 as	expressions	describing
      1 as	explanation,	cause,
      1 as	explained	in
      1 as	examples	of
      1 as	evident	in
      1 as	every	instance
      1 as	events,	contact
      1 as	events	occurred.
      1 as	equivalent.	It
      1 as	enough	of
      1 as	empirical	statements
      1 as	email	and
      1 as	electronic	publishing
      1 as	editors	are
      1 as	easy.	Three
      1 as	easy	to
      1 as	easy	and
      1 as	early	as
      1 as	e-ink	http:
      1 as	done	in
      1 as	discussed	in
      1 as	digital	meeting
      1 as	difficult.	T
      1 as	difficult.	One
      1 as	difficult.	Morioka,
      1 as	difficult,	and
      1 as	different	kinds
      1 as	determiners	and
      1 as	designers	of
      1 as	design	engineers.
      1 as	descriptions.	2.4
      1 as	descriptions	or
      1 as	descriptions	of
      1 as	described	in
      1 as	defined	in
      1 as	defined	by
      1 as	default	rules,
      1 as	deductive	databases
      1 as	deduction.	The
      1 as	deduction.	7.2.1
      1 as	deduction,	suppose
      1 as	deduction	was
      1 as	deduction	might
      1 as	deduction	has
      1 as	deduction	by
      1 as	deduction	Kowalski,
      1 as	deduction	It
      1 as	deduction	126
      1 as	decontextualized	entities.
      1 as	declarative	bodies
      1 as	data	descriptions,
      1 as	data	contained
      1 as	corresponding	to
      1 as	conjunctions	too.
      1 as	confirming	or
      1 as	complex	statements
      1 as	compilation,	editing
      1 as	communicative	act,
      1 as	common	as
      1 as	commitments	with
      1 as	coder	aggregators,
      1 as	clustering	approaches
      1 as	climate	and
      1 as	classical	negation.
      1 as	claims	about
      1 as	circle	diagrams.
      1 as	checking,	modifying
      1 as	character	frequencies.
      1 as	certain	educational
      1 as	cell	phones,
      1 as	categories,	every
      1 as	capture	its
      1 as	can	be
      1 as	calendars	were
      1 as	by	tagging
      1 as	by	far
      1 as	by	examining
      1 as	by	composing
      1 as	booting	up
      1 as	bookmarks	in
      1 as	being	unaffected
      1 as	being	made
